date,permno
2002-08-01,57665
2002-08-01,57904
2002-08-01,58094
2002-08-01,58246
2002-08-01,58683
2002-08-01,59010
2002-08-01,59176
2002-08-01,59184
2002-08-01,59192
2002-08-01,59328
2002-08-01,59379
2002-08-01,59396
2002-08-01,59408
2002-08-01,59440
2002-08-01,59459
2002-08-01,60097
2002-08-01,60442
2002-08-01,60506
2002-08-01,60599
2002-08-01,60628
2002-08-01,60871
2002-08-01,60943
2002-08-01,60986
2002-08-01,61065
2002-08-01,61241
2002-08-01,61399
2002-08-01,61621
2002-08-01,61735
2002-08-01,62092
2002-08-01,62148
2002-08-01,62308
2002-08-01,62519
2002-08-01,62690
2002-08-01,62770
2002-08-01,62834
2002-08-01,63060
2002-08-01,63773
2002-08-01,64186
2002-08-01,64282
2002-08-01,64311
2002-08-01,64390
2002-08-01,64565
2002-08-01,64936
2002-08-01,64995
2002-08-01,65138
2002-08-01,65330
2002-08-01,65787
2002-08-01,65875
2002-08-01,65883
2002-08-01,66093
2002-08-01,66114
2002-08-01,66157
2002-08-01,66181
2002-08-01,66325
2002-08-01,66800
2002-08-01,67563
2002-08-01,68144
2002-08-01,68196
2002-08-01,68304
2002-08-01,68451
2002-08-01,68591
2002-08-01,69032
2002-08-01,69550
2002-08-01,70033
2002-08-01,70332
2002-08-01,70500
2002-08-01,70519
2002-08-01,70536
2002-08-01,70578
2002-08-01,71116
2002-08-01,71175
2002-08-01,71563
2002-08-01,71686
2002-08-01,71909
2002-08-01,72726
2002-08-01,73139
2002-08-01,75034
2002-08-01,75100
2002-08-01,75104
2002-08-01,75175
2002-08-01,75186
2002-08-01,75228
2002-08-01,75241
2002-08-01,75285
2002-08-01,75333
2002-08-01,75489
2002-08-01,75510
2002-08-01,75573
2002-08-01,75577
2002-08-01,75607
2002-08-01,75646
2002-08-01,75789
2002-08-01,75825
2002-08-01,75828
2002-08-01,75857
2002-08-01,76076
2002-08-01,76090
2002-08-01,76149
2002-08-01,76171
2002-08-01,76201
2002-08-01,76219
2002-08-01,76226
2002-08-01,76240
2002-08-01,76282
2002-08-01,76557
2002-08-01,76565
2002-08-01,76605
2002-08-01,76625
2002-08-01,76638
2002-08-01,76639
2002-08-01,76656
2002-08-01,76697
2002-08-01,76757
2002-08-01,76779
2002-08-01,76804
2002-08-01,76841
2002-08-01,77178
2002-08-01,77274
2002-08-01,77284
2002-08-01,77357
2002-08-01,77418
2002-08-01,77421
2002-08-01,77426
2002-08-01,77462
2002-08-01,77481
2002-08-01,77496
2002-08-01,77546
2002-08-01,77605
2002-08-01,77606
2002-08-01,77659
2002-08-01,77661
2002-08-01,77668
2002-08-01,77702
2002-08-01,77730
2002-08-01,77768
2002-08-01,78034
2002-08-01,78038
2002-08-01,78083
2002-08-01,78263
2002-08-01,78840
2002-08-01,78975
2002-08-01,78987
2002-08-01,79094
2002-08-01,79157
2002-08-01,79323
2002-08-01,79637
2002-08-01,79796
2002-08-01,79859
2002-08-01,79879
2002-08-01,80055
2002-08-01,80080
2002-08-01,80127
2002-08-01,80266
2002-08-01,80422
2002-08-01,80543
2002-08-01,80599
2002-08-01,80913
2002-08-01,81055
2002-08-01,81061
2002-08-01,81126
2002-08-01,81138
2002-08-01,81188
2002-08-01,81262
2002-08-01,81285
2002-08-01,81481
2002-08-01,81530
2002-08-01,81540
2002-08-01,81593
2002-08-01,81655
2002-08-01,81696
2002-08-01,82298
2002-08-01,82486
2002-08-01,82598
2002-08-01,82642
2002-08-01,82643
2002-08-01,82651
2002-08-01,82668
2002-08-01,82775
2002-08-01,83186
2002-08-01,83332
2002-08-01,83421
2002-08-01,83435
2002-08-01,83443
2002-08-01,83531
2002-08-01,83583
2002-08-01,83596
2002-08-01,83693
2002-08-01,83879
2002-08-01,84001
2002-08-01,84020
2002-08-01,84036
2002-08-01,84129
2002-08-01,84176
2002-08-01,84373
2002-08-01,84381
2002-08-01,84788
2002-08-01,84836
2002-08-01,85255
2002-08-01,85269
2002-08-01,85348
2002-08-01,85620
2002-08-01,85913
2002-08-01,85914
2002-08-01,85963
2002-08-01,85991
2002-08-01,86021
2002-08-01,86102
2002-08-01,86136
2002-08-01,86176
2002-08-01,86228
2002-08-01,86356
2002-08-01,86401
2002-08-01,86414
2002-08-01,86447
2002-08-01,86591
2002-08-01,86756
2002-08-01,86845
2002-08-01,86868
2002-08-01,86881
2002-08-01,86923
2002-08-01,86946
2002-08-01,86979
2002-08-01,87029
2002-08-01,87031
2002-08-01,87055
2002-08-01,87070
2002-08-01,87137
2002-08-01,87292
2002-08-01,87432
2002-08-01,87447
2002-08-01,87536
2002-08-01,87612
2002-08-01,87717
2002-08-01,87842
2002-08-01,88313
2002-08-01,91556
2002-08-01,92655
2002-09-01,10078
2002-09-01,10104
2002-09-01,10107
2002-09-01,10108
2002-09-01,10138
2002-09-01,10145
2002-09-01,10147
2002-09-01,10225
2002-09-01,10299
2002-09-01,10324
2002-09-01,10375
2002-09-01,10401
2002-09-01,10516
2002-09-01,10562
2002-09-01,10696
2002-09-01,10725
2002-09-01,10890
2002-09-01,10906
2002-09-01,11081
2002-09-01,11308
2002-09-01,11403
2002-09-01,11404
2002-09-01,11415
2002-09-01,11600
2002-09-01,11674
2002-09-01,11703
2002-09-01,11754
2002-09-01,11762
2002-09-01,11850
2002-09-01,11891
2002-09-01,11896
2002-09-01,11955
2002-09-01,11976
2002-09-01,11983
2002-09-01,11997
2002-09-01,12052
2002-09-01,12060
2002-09-01,12062
2002-09-01,12067
2002-09-01,12079
2002-09-01,12490
2002-09-01,12570
2002-09-01,13100
2002-09-01,13688
2002-09-01,13856
2002-09-01,13901
2002-09-01,13928
2002-09-01,14008
2002-09-01,14322
2002-09-01,14541
2002-09-01,14593
2002-09-01,14656
2002-09-01,14702
2002-09-01,14891
2002-09-01,15069
2002-09-01,15077
2002-09-01,15202
2002-09-01,15472
2002-09-01,15560
2002-09-01,15579
2002-09-01,15667
2002-09-01,15720
2002-09-01,16424
2002-09-01,16505
2002-09-01,16600
2002-09-01,16678
2002-09-01,17005
2002-09-01,17144
2002-09-01,17478
2002-09-01,17750
2002-09-01,17778
2002-09-01,17806
2002-09-01,17830
2002-09-01,18092
2002-09-01,18163
2002-09-01,18382
2002-09-01,18403
2002-09-01,18411
2002-09-01,18542
2002-09-01,18681
2002-09-01,18729
2002-09-01,19350
2002-09-01,19393
2002-09-01,19502
2002-09-01,19561
2002-09-01,20053
2002-09-01,20124
2002-09-01,20220
2002-09-01,20482
2002-09-01,20626
2002-09-01,20694
2002-09-01,21178
2002-09-01,21186
2002-09-01,21207
2002-09-01,21371
2002-09-01,21573
2002-09-01,21776
2002-09-01,21792
2002-09-01,21936
2002-09-01,22032
2002-09-01,22103
2002-09-01,22111
2002-09-01,22509
2002-09-01,22517
2002-09-01,22592
2002-09-01,22752
2002-09-01,22779
2002-09-01,22840
2002-09-01,22947
2002-09-01,23026
2002-09-01,23077
2002-09-01,23085
2002-09-01,23114
2002-09-01,23297
2002-09-01,23309
2002-09-01,23318
2002-09-01,23473
2002-09-01,23501
2002-09-01,23536
2002-09-01,23544
2002-09-01,23579
2002-09-01,23660
2002-09-01,23712
2002-09-01,23819
2002-09-01,23915
2002-09-01,23916
2002-09-01,23931
2002-09-01,23990
2002-09-01,24010
2002-09-01,24046
2002-09-01,24096
2002-09-01,24109
2002-09-01,24205
2002-09-01,24221
2002-09-01,24360
2002-09-01,24459
2002-09-01,24563
2002-09-01,24643
2002-09-01,24766
2002-09-01,24942
2002-09-01,24985
2002-09-01,25013
2002-09-01,25081
2002-09-01,25129
2002-09-01,25320
2002-09-01,25419
2002-09-01,25487
2002-09-01,25769
2002-09-01,25778
2002-09-01,25785
2002-09-01,25953
2002-09-01,26332
2002-09-01,26403
2002-09-01,26710
2002-09-01,26825
2002-09-01,27043
2002-09-01,27713
2002-09-01,27828
2002-09-01,27887
2002-09-01,27959
2002-09-01,27983
2002-09-01,27991
2002-09-01,28222
2002-09-01,28345
2002-09-01,28484
2002-09-01,29946
2002-09-01,30382
2002-09-01,30681
2002-09-01,32870
2002-09-01,34032
2002-09-01,34746
2002-09-01,34817
2002-09-01,34833
2002-09-01,35044
2002-09-01,35554
2002-09-01,36397
2002-09-01,36468
2002-09-01,36469
2002-09-01,37161
2002-09-01,37584
2002-09-01,38682
2002-09-01,38703
2002-09-01,38762
2002-09-01,39087
2002-09-01,39490
2002-09-01,39538
2002-09-01,39642
2002-09-01,39917
2002-09-01,40125
2002-09-01,40272
2002-09-01,40416
2002-09-01,40539
2002-09-01,41355
2002-09-01,41443
2002-09-01,41807
2002-09-01,42534
2002-09-01,42906
2002-09-01,43350
2002-09-01,43449
2002-09-01,43553
2002-09-01,43772
2002-09-01,44601
2002-09-01,44644
2002-09-01,44951
2002-09-01,45241
2002-09-01,45277
2002-09-01,45751
2002-09-01,45794
2002-09-01,46578
2002-09-01,46674
2002-09-01,46877
2002-09-01,46886
2002-09-01,47159
2002-09-01,47175
2002-09-01,47466
2002-09-01,47626
2002-09-01,47896
2002-09-01,47941
2002-09-01,48267
2002-09-01,48485
2002-09-01,48506
2002-09-01,48725
2002-09-01,48960
2002-09-01,49015
2002-09-01,49154
2002-09-01,49373
2002-09-01,49656
2002-09-01,49680
2002-09-01,49905
2002-09-01,50032
2002-09-01,50227
2002-09-01,50876
2002-09-01,51043
2002-09-01,51377
2002-09-01,51596
2002-09-01,51706
2002-09-01,52038
2002-09-01,52090
2002-09-01,52230
2002-09-01,52265
2002-09-01,52337
2002-09-01,52476
2002-09-01,52695
2002-09-01,52708
2002-09-01,52716
2002-09-01,52840
2002-09-01,52919
2002-09-01,53065
2002-09-01,53225
2002-09-01,53381
2002-09-01,53479
2002-09-01,53613
2002-09-01,53831
2002-09-01,53866
2002-09-01,54148
2002-09-01,54391
2002-09-01,54827
2002-09-01,55212
2002-09-01,55976
2002-09-01,56232
2002-09-01,56274
2002-09-01,56275
2002-09-01,56573
2002-09-01,57568
2002-09-01,57665
2002-09-01,57904
2002-09-01,58094
2002-09-01,58246
2002-09-01,58683
2002-09-01,58990
2002-09-01,59010
2002-09-01,59176
2002-09-01,59184
2002-09-01,59192
2002-09-01,59328
2002-09-01,59379
2002-09-01,59396
2002-09-01,59408
2002-09-01,59440
2002-09-01,59459
2002-09-01,60097
2002-09-01,60442
2002-09-01,60506
2002-09-01,60599
2002-09-01,60628
2002-09-01,60871
2002-09-01,60943
2002-09-01,60986
2002-09-01,61065
2002-09-01,61241
2002-09-01,61399
2002-09-01,61621
2002-09-01,61735
2002-09-01,61743
2002-09-01,62092
2002-09-01,62148
2002-09-01,62308
2002-09-01,62519
2002-09-01,62690
2002-09-01,62770
2002-09-01,62834
2002-09-01,63060
2002-09-01,63773
2002-09-01,64186
2002-09-01,64282
2002-09-01,64311
2002-09-01,64390
2002-09-01,64565
2002-09-01,64936
2002-09-01,64995
2002-09-01,65138
2002-09-01,65330
2002-09-01,65787
2002-09-01,65875
2002-09-01,65883
2002-09-01,66093
2002-09-01,66114
2002-09-01,66157
2002-09-01,66181
2002-09-01,66325
2002-09-01,66800
2002-09-01,67563
2002-09-01,68144
2002-09-01,68196
2002-09-01,68304
2002-09-01,68451
2002-09-01,68591
2002-09-01,69032
2002-09-01,69550
2002-09-01,70033
2002-09-01,70332
2002-09-01,70500
2002-09-01,70519
2002-09-01,70536
2002-09-01,70578
2002-09-01,71116
2002-09-01,71175
2002-09-01,71563
2002-09-01,71686
2002-09-01,71909
2002-09-01,72726
2002-09-01,73139
2002-09-01,75034
2002-09-01,75100
2002-09-01,75104
2002-09-01,75175
2002-09-01,75186
2002-09-01,75241
2002-09-01,75333
2002-09-01,75489
2002-09-01,75510
2002-09-01,75573
2002-09-01,75577
2002-09-01,75607
2002-09-01,75646
2002-09-01,75789
2002-09-01,75825
2002-09-01,75828
2002-09-01,75857
2002-09-01,76076
2002-09-01,76090
2002-09-01,76149
2002-09-01,76171
2002-09-01,76201
2002-09-01,76219
2002-09-01,76226
2002-09-01,76240
2002-09-01,76282
2002-09-01,76557
2002-09-01,76565
2002-09-01,76605
2002-09-01,76638
2002-09-01,76639
2002-09-01,76656
2002-09-01,76697
2002-09-01,76757
2002-09-01,76779
2002-09-01,76804
2002-09-01,76841
2002-09-01,77178
2002-09-01,77274
2002-09-01,77284
2002-09-01,77357
2002-09-01,77418
2002-09-01,77421
2002-09-01,77426
2002-09-01,77462
2002-09-01,77481
2002-09-01,77496
2002-09-01,77546
2002-09-01,77605
2002-09-01,77606
2002-09-01,77659
2002-09-01,77661
2002-09-01,77668
2002-09-01,77702
2002-09-01,77730
2002-09-01,77768
2002-09-01,78034
2002-09-01,78038
2002-09-01,78083
2002-09-01,78263
2002-09-01,78840
2002-09-01,78975
2002-09-01,78987
2002-09-01,79094
2002-09-01,79157
2002-09-01,79323
2002-09-01,79796
2002-09-01,79859
2002-09-01,79879
2002-09-01,80055
2002-09-01,80080
2002-09-01,80127
2002-09-01,80266
2002-09-01,80422
2002-09-01,80543
2002-09-01,80599
2002-09-01,80913
2002-09-01,81055
2002-09-01,81061
2002-09-01,81126
2002-09-01,81138
2002-09-01,81188
2002-09-01,81262
2002-09-01,81285
2002-09-01,81481
2002-09-01,81530
2002-09-01,81540
2002-09-01,81593
2002-09-01,81655
2002-09-01,81696
2002-09-01,82298
2002-09-01,82486
2002-09-01,82598
2002-09-01,82642
2002-09-01,82643
2002-09-01,82651
2002-09-01,82668
2002-09-01,82775
2002-09-01,83186
2002-09-01,83332
2002-09-01,83421
2002-09-01,83435
2002-09-01,83443
2002-09-01,83531
2002-09-01,83583
2002-09-01,83596
2002-09-01,83693
2002-09-01,83879
2002-09-01,84001
2002-09-01,84020
2002-09-01,84036
2002-09-01,84129
2002-09-01,84176
2002-09-01,84372
2002-09-01,84373
2002-09-01,84381
2002-09-01,84788
2002-09-01,84836
2002-09-01,85032
2002-09-01,85255
2002-09-01,85269
2002-09-01,85348
2002-09-01,85620
2002-09-01,85913
2002-09-01,85914
2002-09-01,85963
2002-09-01,86021
2002-09-01,86102
2002-09-01,86136
2002-09-01,86176
2002-09-01,86228
2002-09-01,86305
2002-09-01,86356
2002-09-01,86401
2002-09-01,86414
2002-09-01,86447
2002-09-01,86591
2002-09-01,86756
2002-09-01,86845
2002-09-01,86868
2002-09-01,86881
2002-09-01,86923
2002-09-01,86946
2002-09-01,86979
2002-09-01,87029
2002-09-01,87031
2002-09-01,87055
2002-09-01,87070
2002-09-01,87137
2002-09-01,87292
2002-09-01,87432
2002-09-01,87447
2002-09-01,87536
2002-09-01,87717
2002-09-01,87842
2002-09-01,88313
2002-09-01,91556
2002-09-01,92655
2002-10-01,10078
2002-10-01,10104
2002-10-01,10107
2002-10-01,10108
2002-10-01,10138
2002-10-01,10145
2002-10-01,10147
2002-10-01,10225
2002-10-01,10299
2002-10-01,10324
2002-10-01,10375
2002-10-01,10401
2002-10-01,10516
2002-10-01,10562
2002-10-01,10696
2002-10-01,10725
2002-10-01,10906
2002-10-01,11081
2002-10-01,11308
2002-10-01,11371
2002-10-01,11403
2002-10-01,11404
2002-10-01,11415
2002-10-01,11600
2002-10-01,11618
2002-10-01,11674
2002-10-01,11703
2002-10-01,11754
2002-10-01,11762
2002-10-01,11850
2002-10-01,11891
2002-10-01,11896
2002-10-01,11955
2002-10-01,11976
2002-10-01,11983
2002-10-01,11997
2002-10-01,12052
2002-10-01,12060
2002-10-01,12062
2002-10-01,12067
2002-10-01,12079
2002-10-01,12490
2002-10-01,12570
2002-10-01,13100
2002-10-01,13688
2002-10-01,13856
2002-10-01,13901
2002-10-01,13928
2002-10-01,14008
2002-10-01,14322
2002-10-01,14541
2002-10-01,14593
2002-10-01,14702
2002-10-01,14891
2002-10-01,15069
2002-10-01,15077
2002-10-01,15202
2002-10-01,15318
2002-10-01,15472
2002-10-01,15560
2002-10-01,15579
2002-10-01,15667
2002-10-01,15720
2002-10-01,16424
2002-10-01,16505
2002-10-01,16600
2002-10-01,16678
2002-10-01,17005
2002-10-01,17144
2002-10-01,17478
2002-10-01,17750
2002-10-01,17778
2002-10-01,17830
2002-10-01,18092
2002-10-01,18163
2002-10-01,18382
2002-10-01,18403
2002-10-01,18411
2002-10-01,18542
2002-10-01,18681
2002-10-01,18729
2002-10-01,19350
2002-10-01,19393
2002-10-01,19502
2002-10-01,19561
2002-10-01,20053
2002-10-01,20124
2002-10-01,20220
2002-10-01,20482
2002-10-01,20626
2002-10-01,20694
2002-10-01,21178
2002-10-01,21186
2002-10-01,21207
2002-10-01,21371
2002-10-01,21573
2002-10-01,21776
2002-10-01,21792
2002-10-01,21936
2002-10-01,22032
2002-10-01,22103
2002-10-01,22111
2002-10-01,22509
2002-10-01,22517
2002-10-01,22592
2002-10-01,22752
2002-10-01,22779
2002-10-01,22840
2002-10-01,22947
2002-10-01,23026
2002-10-01,23077
2002-10-01,23085
2002-10-01,23114
2002-10-01,23297
2002-10-01,23309
2002-10-01,23318
2002-10-01,23473
2002-10-01,23501
2002-10-01,23536
2002-10-01,23544
2002-10-01,23579
2002-10-01,23660
2002-10-01,23712
2002-10-01,23819
2002-10-01,23915
2002-10-01,23931
2002-10-01,23990
2002-10-01,24010
2002-10-01,24046
2002-10-01,24096
2002-10-01,24109
2002-10-01,24205
2002-10-01,24221
2002-10-01,24360
2002-10-01,24459
2002-10-01,24563
2002-10-01,24643
2002-10-01,24766
2002-10-01,24942
2002-10-01,24985
2002-10-01,25013
2002-10-01,25081
2002-10-01,25129
2002-10-01,25320
2002-10-01,25419
2002-10-01,25487
2002-10-01,25769
2002-10-01,25778
2002-10-01,25785
2002-10-01,25953
2002-10-01,26332
2002-10-01,26403
2002-10-01,26710
2002-10-01,26825
2002-10-01,27043
2002-10-01,27713
2002-10-01,27828
2002-10-01,27887
2002-10-01,27959
2002-10-01,27983
2002-10-01,28222
2002-10-01,28345
2002-10-01,28484
2002-10-01,29946
2002-10-01,30382
2002-10-01,30681
2002-10-01,30780
2002-10-01,32870
2002-10-01,34032
2002-10-01,34746
2002-10-01,34817
2002-10-01,34833
2002-10-01,35044
2002-10-01,35554
2002-10-01,36397
2002-10-01,36468
2002-10-01,36469
2002-10-01,37161
2002-10-01,37584
2002-10-01,38682
2002-10-01,38703
2002-10-01,38762
2002-10-01,39087
2002-10-01,39490
2002-10-01,39538
2002-10-01,39642
2002-10-01,39917
2002-10-01,40125
2002-10-01,40272
2002-10-01,40416
2002-10-01,40440
2002-10-01,40539
2002-10-01,41355
2002-10-01,41443
2002-10-01,41807
2002-10-01,42534
2002-10-01,42906
2002-10-01,43350
2002-10-01,43449
2002-10-01,43553
2002-10-01,43772
2002-10-01,44601
2002-10-01,44644
2002-10-01,45241
2002-10-01,45277
2002-10-01,45751
2002-10-01,45794
2002-10-01,46578
2002-10-01,46674
2002-10-01,46877
2002-10-01,46886
2002-10-01,47159
2002-10-01,47175
2002-10-01,47466
2002-10-01,47626
2002-10-01,47896
2002-10-01,47941
2002-10-01,48267
2002-10-01,48485
2002-10-01,48506
2002-10-01,48725
2002-10-01,48960
2002-10-01,49015
2002-10-01,49154
2002-10-01,49373
2002-10-01,49656
2002-10-01,49680
2002-10-01,49905
2002-10-01,50032
2002-10-01,50227
2002-10-01,50876
2002-10-01,51043
2002-10-01,51596
2002-10-01,51706
2002-10-01,52038
2002-10-01,52090
2002-10-01,52230
2002-10-01,52265
2002-10-01,52337
2002-10-01,52476
2002-10-01,52695
2002-10-01,52708
2002-10-01,52716
2002-10-01,52840
2002-10-01,52919
2002-10-01,53065
2002-10-01,53225
2002-10-01,53381
2002-10-01,53479
2002-10-01,53613
2002-10-01,53831
2002-10-01,53866
2002-10-01,54148
2002-10-01,54391
2002-10-01,55212
2002-10-01,55976
2002-10-01,56232
2002-10-01,56274
2002-10-01,56275
2002-10-01,56573
2002-10-01,57568
2002-10-01,57665
2002-10-01,57817
2002-10-01,57904
2002-10-01,58094
2002-10-01,58246
2002-10-01,58683
2002-10-01,58990
2002-10-01,59010
2002-10-01,59176
2002-10-01,59184
2002-10-01,59192
2002-10-01,59328
2002-10-01,59379
2002-10-01,59396
2002-10-01,59408
2002-10-01,59440
2002-10-01,59459
2002-10-01,60097
2002-10-01,60442
2002-10-01,60506
2002-10-01,60599
2002-10-01,60628
2002-10-01,60871
2002-10-01,60943
2002-10-01,60986
2002-10-01,61399
2002-10-01,61621
2002-10-01,61735
2002-10-01,61743
2002-10-01,62092
2002-10-01,62148
2002-10-01,62308
2002-10-01,62519
2002-10-01,62690
2002-10-01,62770
2002-10-01,62834
2002-10-01,63060
2002-10-01,63773
2002-10-01,64186
2002-10-01,64282
2002-10-01,64311
2002-10-01,64390
2002-10-01,64565
2002-10-01,64936
2002-10-01,64995
2002-10-01,65138
2002-10-01,65330
2002-10-01,65787
2002-10-01,65875
2002-10-01,65883
2002-10-01,66093
2002-10-01,66157
2002-10-01,66181
2002-10-01,66325
2002-10-01,66800
2002-10-01,67563
2002-10-01,68144
2002-10-01,68196
2002-10-01,68304
2002-10-01,68451
2002-10-01,68591
2002-10-01,69032
2002-10-01,69550
2002-10-01,70033
2002-10-01,70092
2002-10-01,70332
2002-10-01,70500
2002-10-01,70519
2002-10-01,70536
2002-10-01,70578
2002-10-01,71116
2002-10-01,71175
2002-10-01,71563
2002-10-01,71686
2002-10-01,71909
2002-10-01,72726
2002-10-01,73139
2002-10-01,75034
2002-10-01,75100
2002-10-01,75104
2002-10-01,75175
2002-10-01,75186
2002-10-01,75228
2002-10-01,75241
2002-10-01,75333
2002-10-01,75383
2002-10-01,75489
2002-10-01,75510
2002-10-01,75573
2002-10-01,75577
2002-10-01,75607
2002-10-01,75646
2002-10-01,75789
2002-10-01,75825
2002-10-01,75828
2002-10-01,76076
2002-10-01,76090
2002-10-01,76149
2002-10-01,76171
2002-10-01,76201
2002-10-01,76219
2002-10-01,76226
2002-10-01,76240
2002-10-01,76282
2002-10-01,76477
2002-10-01,76557
2002-10-01,76565
2002-10-01,76605
2002-10-01,76638
2002-10-01,76639
2002-10-01,76656
2002-10-01,76697
2002-10-01,76757
2002-10-01,76779
2002-10-01,76804
2002-10-01,76841
2002-10-01,77178
2002-10-01,77274
2002-10-01,77281
2002-10-01,77284
2002-10-01,77357
2002-10-01,77418
2002-10-01,77421
2002-10-01,77462
2002-10-01,77481
2002-10-01,77496
2002-10-01,77546
2002-10-01,77605
2002-10-01,77606
2002-10-01,77659
2002-10-01,77661
2002-10-01,77668
2002-10-01,77702
2002-10-01,77730
2002-10-01,77768
2002-10-01,78034
2002-10-01,78038
2002-10-01,78083
2002-10-01,78263
2002-10-01,78840
2002-10-01,78916
2002-10-01,78975
2002-10-01,78987
2002-10-01,79094
2002-10-01,79157
2002-10-01,79212
2002-10-01,79323
2002-10-01,79411
2002-10-01,79637
2002-10-01,79859
2002-10-01,79879
2002-10-01,80055
2002-10-01,80072
2002-10-01,80080
2002-10-01,80127
2002-10-01,80266
2002-10-01,80422
2002-10-01,80543
2002-10-01,80599
2002-10-01,80913
2002-10-01,81055
2002-10-01,81061
2002-10-01,81126
2002-10-01,81138
2002-10-01,81188
2002-10-01,81262
2002-10-01,81285
2002-10-01,81481
2002-10-01,81530
2002-10-01,81540
2002-10-01,81593
2002-10-01,81655
2002-10-01,81696
2002-10-01,82298
2002-10-01,82486
2002-10-01,82598
2002-10-01,82606
2002-10-01,82642
2002-10-01,82643
2002-10-01,82651
2002-10-01,82668
2002-10-01,82775
2002-10-01,83011
2002-10-01,83186
2002-10-01,83332
2002-10-01,83421
2002-10-01,83435
2002-10-01,83443
2002-10-01,83531
2002-10-01,83583
2002-10-01,83596
2002-10-01,83693
2002-10-01,83879
2002-10-01,84001
2002-10-01,84020
2002-10-01,84036
2002-10-01,84129
2002-10-01,84176
2002-10-01,84373
2002-10-01,84381
2002-10-01,84788
2002-10-01,84836
2002-10-01,85032
2002-10-01,85255
2002-10-01,85269
2002-10-01,85348
2002-10-01,85620
2002-10-01,85913
2002-10-01,85914
2002-10-01,86021
2002-10-01,86102
2002-10-01,86136
2002-10-01,86176
2002-10-01,86228
2002-10-01,86305
2002-10-01,86356
2002-10-01,86401
2002-10-01,86447
2002-10-01,86591
2002-10-01,86756
2002-10-01,86845
2002-10-01,86868
2002-10-01,86923
2002-10-01,86946
2002-10-01,87031
2002-10-01,87055
2002-10-01,87070
2002-10-01,87137
2002-10-01,87292
2002-10-01,87432
2002-10-01,87447
2002-10-01,87536
2002-10-01,87659
2002-10-01,87717
2002-10-01,87842
2002-10-01,88284
2002-10-01,88313
2002-10-01,91556
2002-10-01,92655
2002-11-01,10078
2002-11-01,10104
2002-11-01,10107
2002-11-01,10108
2002-11-01,10138
2002-11-01,10145
2002-11-01,10147
2002-11-01,10225
2002-11-01,10299
2002-11-01,10324
2002-11-01,10375
2002-11-01,10401
2002-11-01,10516
2002-11-01,10562
2002-11-01,10696
2002-11-01,10725
2002-11-01,10890
2002-11-01,10906
2002-11-01,11081
2002-11-01,11308
2002-11-01,11371
2002-11-01,11403
2002-11-01,11404
2002-11-01,11415
2002-11-01,11600
2002-11-01,11618
2002-11-01,11674
2002-11-01,11703
2002-11-01,11754
2002-11-01,11762
2002-11-01,11850
2002-11-01,11891
2002-11-01,11896
2002-11-01,11955
2002-11-01,11970
2002-11-01,11976
2002-11-01,11983
2002-11-01,11997
2002-11-01,12052
2002-11-01,12060
2002-11-01,12062
2002-11-01,12067
2002-11-01,12079
2002-11-01,12490
2002-11-01,12570
2002-11-01,13100
2002-11-01,13688
2002-11-01,13856
2002-11-01,13901
2002-11-01,13928
2002-11-01,14008
2002-11-01,14322
2002-11-01,14541
2002-11-01,14593
2002-11-01,14702
2002-11-01,14891
2002-11-01,15069
2002-11-01,15077
2002-11-01,15202
2002-11-01,15318
2002-11-01,15472
2002-11-01,15560
2002-11-01,15579
2002-11-01,15667
2002-11-01,15720
2002-11-01,16424
2002-11-01,16505
2002-11-01,16600
2002-11-01,16678
2002-11-01,17005
2002-11-01,17144
2002-11-01,17478
2002-11-01,17750
2002-11-01,17778
2002-11-01,17806
2002-11-01,17830
2002-11-01,18092
2002-11-01,18163
2002-11-01,18382
2002-11-01,18403
2002-11-01,18411
2002-11-01,18542
2002-11-01,18681
2002-11-01,18729
2002-11-01,19350
2002-11-01,19393
2002-11-01,19502
2002-11-01,19561
2002-11-01,20053
2002-11-01,20124
2002-11-01,20220
2002-11-01,20482
2002-11-01,20626
2002-11-01,20694
2002-11-01,21178
2002-11-01,21186
2002-11-01,21207
2002-11-01,21371
2002-11-01,21573
2002-11-01,21776
2002-11-01,21936
2002-11-01,22032
2002-11-01,22103
2002-11-01,22111
2002-11-01,22509
2002-11-01,22517
2002-11-01,22592
2002-11-01,22752
2002-11-01,22779
2002-11-01,22840
2002-11-01,22947
2002-11-01,23026
2002-11-01,23077
2002-11-01,23085
2002-11-01,23114
2002-11-01,23297
2002-11-01,23309
2002-11-01,23318
2002-11-01,23473
2002-11-01,23501
2002-11-01,23536
2002-11-01,23544
2002-11-01,23579
2002-11-01,23660
2002-11-01,23712
2002-11-01,23819
2002-11-01,23915
2002-11-01,23931
2002-11-01,23990
2002-11-01,24010
2002-11-01,24046
2002-11-01,24096
2002-11-01,24109
2002-11-01,24205
2002-11-01,24221
2002-11-01,24360
2002-11-01,24459
2002-11-01,24563
2002-11-01,24643
2002-11-01,24766
2002-11-01,24942
2002-11-01,24985
2002-11-01,25013
2002-11-01,25081
2002-11-01,25129
2002-11-01,25320
2002-11-01,25419
2002-11-01,25487
2002-11-01,25769
2002-11-01,25778
2002-11-01,25785
2002-11-01,25953
2002-11-01,26332
2002-11-01,26403
2002-11-01,26710
2002-11-01,26825
2002-11-01,27043
2002-11-01,27713
2002-11-01,27828
2002-11-01,27887
2002-11-01,27959
2002-11-01,27983
